CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
6124,Female,38,96,33
6125,Female,63,116,95
6126,Male,26,56,77
6127,Female,34,98,66
6128,Male,64,21,30
6129,Male,38,22,10
6130,Female,48,146,23
6131,Female,56,68,97
6132,Male,39,52,39
6133,Female,29,83,45
6134,Female,23,32,29
6135,Male,33,88,30
6136,Female,43,32,34
6137,Male,22,110,52
6138,Male,26,118,81
6139,Female,63,120,22
6140,Male,57,26,5
6141,Male,31,95,11
6142,Female,61,48,86
6143,Female,59,50,32
6144,Female,47,57,24
6145,Male,69,86,11
6146,Male,69,10,11
6147,Female,43,126,17
6148,Male,62,28,32
6149,Female,46,68,83
6150,Female,36,116,27
6151,Male,64,147,32
6152,Female,25,37,61
6153,Male,40,43,25
6154,Male,59,48,64
6155,Female,52,135,64
6156,Male,48,92,28
6157,Female,52,115,40
6158,Male,49,119,91
6159,Male,22,130,14
6160,Male,33,116,42
6161,Female,34,140,39
6162,Male,49,32,2
6163,Female,55,80,81
6164,Male,49,116,1
6165,Male,69,55,32
6166,Female,37,79,83
6167,Female,65,40,64
6168,Female,19,102,78
6169,Female,37,146,31
6170,Female,64,127,58
6171,Male,35,90,82
6172,Male,18,69,78
6173,Female,46,85,14
6174,Male,46,72,88
6175,Male,36,109,69
6176,Male,61,57,16
6177,Female,57,83,69
6178,Male,23,67,54
6179,Male,61,39,13
6180,Male,56,19,80
6181,Female,67,48,79
6182,Male,63,64,31
6183,Male,25,37,69
6184,Female,41,127,21
6185,Female,37,123,30
6186,Male,31,84,23
6187,Male,22,74,38
6188,Female,58,90,29
6189,Female,57,109,77
6190,Female,51,109,32
6191,Female,33,55,62
6192,Female,62,69,91
6193,Female,24,146,98
6194,Female,33,106,45
6195,Male,24,12,49
6196,Female,44,145,33
6197,Female,31,123,4
6198,Male,31,125,18
6199,Female,61,67,70
6200,Female,50,79,64
6201,Male,50,102,28
6202,Female,61,149,58
6203,Male,37,146,91
6204,Male,64,114,90
6205,Male,53,58,56
6206,Male,24,92,20
6207,Female,49,26,77
6208,Male,65,63,92
6209,Male,20,121,34
6210,Female,56,58,87
6211,Male,46,94,10
6212,Male,41,21,94
6213,Male,39,135,22
6214,Male,23,107,5
6215,Female,65,145,44
6216,Male,41,57,9
6217,Female,57,145,43
6218,Female,40,37,4
6219,Male,55,89,42
6220,Male,27,19,65
6221,Male,33,61,98
6222,Male,28,141,41
6223,Female,49,99,64
6224,Female,62,71,55
6225,Female,23,116,90
6226,Male,41,141,18
6227,Female,50,50,16
6228,Male,68,108,87
6229,Male,29,64,46
6230,Male,44,37,36
6231,Male,55,110,90
6232,Male,35,56,66
6233,Female,62,146,44
6234,Female,56,139,5
6235,Male,30,126,29
6236,Female,57,117,4
6237,Male,47,78,99
6238,Male,66,37,86
6239,Male,58,88,49
6240,Female,69,23,72
6241,Male,30,55,85
6242,Male,51,25,8
6243,Female,53,90,52
6244,Female,47,67,69
6245,Female,42,57,21
6246,Male,19,58,27
6247,Male,53,98,38
6248,Female,35,139,5
6249,Male,22,23,85
6250,Female,36,112,61
6251,Female,59,130,8
6252,Male,35,132,86
6253,Male,49,147,18
6254,Female,38,79,4
6255,Female,27,112,4
6256,Female,54,111,37
6257,Female,66,73,15
6258,Male,39,27,38
6259,Female,30,72,27
6260,Female,34,58,85
6261,Female,26,65,48
6262,Male,41,100,46
6263,Male,61,67,46
6264,Female,31,64,48
6265,Male,63,94,59
6266,Male,25,28,4
6267,Male,54,112,75
6268,Female,36,121,19
6269,Female,45,117,57
6270,Male,63,56,19
6271,Female,58,116,91
6272,Female,47,93,42
6273,Male,24,137,92
6274,Male,43,67,5
6275,Female,57,106,48
6276,Male,63,56,25
6277,Female,63,149,67
6278,Female,28,112,26
6279,Male,31,93,74
6280,Female,38,58,88
6281,Female,25,140,62
6282,Male,20,121,93
6283,Male,45,69,7
6284,Male,46,75,44
6285,Female,40,96,87
6286,Male,35,135,27
6287,Male,52,35,42
6288,Male,30,80,73
6289,Male,29,83,56
6290,Female,64,56,3
6291,Female,67,85,13
6292,Male,22,105,70
6293,Female,56,40,59
6294,Male,28,31,38
6295,Male,28,26,85
6296,Female,64,145,83
6297,Female,59,107,89
6298,Male,64,58,68
6299,Male,48,96,86
6300,Female,48,47,69
6301,Male,30,62,1
6302,Female,31,37,50
6303,Male,66,86,81
6304,Male,62,148,73
6305,Female,59,27,9
6306,Female,42,59,53
6307,Female,50,98,88
6308,Female,50,54,10
6309,Female,32,136,84
6310,Female,33,102,81
6311,Female,61,30,77
6312,Male,55,85,29
6313,Male,23,100,36
6314,Male,61,105,87
6315,Female,42,105,27
6316,Female,32,84,18
6317,Female,21,119,18
6318,Male,21,91,9
6319,Female,47,137,67
6320,Female,51,112,7
6321,Male,44,142,58
6322,Female,48,148,79
6323,Male,49,44,30
6324,Male,61,121,73
6325,Female,56,96,61
6326,Female,69,128,91
6327,Female,26,107,82
6328,Male,58,90,95
6329,Male,25,147,17
6330,Male,31,91,53
6331,Female,50,145,6
6332,Female,40,35,39
6333,Female,38,12,25
6334,Female,29,68,42
6335,Male,19,125,42
6336,Male,30,140,59
6337,Male,21,139,38
6338,Male,37,45,31
6339,Female,67,95,29
6340,Female,68,107,9
6341,Female,65,133,1
6342,Male,31,82,80
6343,Male,47,119,87
6344,Female,46,131,72
6345,Female,25,139,47
6346,Male,29,36,76
6347,Female,58,77,10
6348,Male,55,23,16
6349,Male,43,107,47
6350,Male,67,32,43
6351,Female,19,124,24
6352,Female,57,121,8
6353,Male,31,105,75
6354,Female,23,87,26
6355,Male,59,70,7
6356,Male,57,94,79
6357,Male,48,80,15
6358,Male,34,94,48
6359,Female,42,59,3
6360,Male,49,149,16
6361,Male,29,24,79
6362,Female,66,43,89
6363,Male,30,44,97
6364,Male,36,48,14
6365,Female,61,142,88
6366,Female,65,39,75
6367,Female,42,141,3
6368,Male,48,112,73
6369,Female,54,83,70
6370,Female,42,64,31
6371,Male,33,69,80
6372,Male,55,33,75
6373,Male,60,31,17
6374,Male,66,41,49
6375,Male,40,104,3
6376,Female,31,92,83
6377,Female,23,12,88
6378,Female,42,79,55
6379,Male,40,139,72
6380,Male,60,97,40
6381,Male,29,118,66
6382,Female,30,68,87
6383,Female,53,86,40
6384,Male,56,23,30
6385,Female,51,60,25
6386,Male,23,148,7
6387,Female,55,87,92
6388,Female,67,89,50
6389,Female,69,19,81
6390,Male,57,89,96
6391,Female,25,133,1
6392,Female,25,43,91
6393,Male,57,130,44
6394,Female,50,89,49
6395,Male,51,62,7
6396,Male,61,27,3
6397,Male,32,111,94
6398,Male,53,144,1
6399,Male,52,107,51
6400,Female,63,54,98
6401,Male,39,44,38
6402,Male,40,123,43
6403,Male,57,30,55
6404,Male,62,105,57
6405,Female,68,53,53
6406,Male,39,89,33
6407,Female,22,65,80
6408,Male,48,147,62
6409,Female,30,64,11
6410,Male,45,52,72
6411,Male,37,59,52
6412,Female,50,15,1
6413,Male,33,71,14
6414,Female,46,64,94
6415,Male,40,149,85
6416,Female,41,125,21
6417,Male,51,40,34
6418,Male,24,83,90
6419,Female,55,43,14
6420,Male,54,19,40
6421,Male,21,61,35
6422,Male,51,87,42
6423,Male,59,12,82
6424,Male,39,144,20
6425,Male,22,13,60
6426,Female,67,57,9
6427,Female,59,83,33
6428,Female,40,88,49
6429,Male,32,13,68
6430,Female,48,13,4
6431,Male,26,129,48
6432,Male,60,128,16
6433,Male,42,26,47
6434,Male,42,105,26
6435,Female,66,79,70
6436,Male,38,106,37
6437,Female,26,17,22
6438,Male,65,123,7
6439,Female,55,14,42
6440,Female,39,56,30
6441,Female,60,49,74
6442,Female,40,131,79
6443,Female,66,144,6
6444,Female,21,149,24
6445,Male,46,103,66
6446,Female,32,37,40
6447,Male,18,86,15
6448,Female,47,58,53
6449,Male,46,95,85
6450,Female,37,63,82
6451,Female,50,27,5
6452,Male,58,36,89
6453,Female,61,81,36
6454,Female,53,143,74
6455,Female,39,131,46
6456,Male,30,114,23
6457,Female,24,78,88
6458,Male,25,80,45
6459,Female,45,126,10
6460,Female,62,41,54
6461,Male,60,118,70
6462,Female,26,106,77
6463,Female,42,10,85
6464,Male,33,117,32
6465,Female,27,123,43
6466,Male,28,50,15
6467,Male,48,17,66
6468,Male,29,39,15
6469,Female,48,55,81
6470,Male,31,114,20
6471,Male,68,105,50
6472,Female,61,70,6
6473,Male,49,98,79
6474,Female,67,135,17
6475,Female,34,70,26
6476,Female,52,129,22
6477,Female,18,130,73
6478,Male,46,57,64
6479,Male,68,68,76
6480,Male,21,20,86
6481,Male,40,34,58
6482,Male,45,55,87
6483,Female,33,63,37
6484,Male,29,43,78
6485,Male,38,93,88
6486,Male,62,144,72
6487,Female,34,71,90
6488,Female,57,66,96
6489,Male,30,102,28
6490,Female,69,125,96
6491,Male,49,85,86
6492,Male,54,142,49
6493,Female,67,85,73
6494,Female,32,46,67
6495,Male,29,39,89
6496,Male,66,51,76
6497,Female,32,70,93
6498,Male,51,57,67
6499,Female,23,93,41
6500,Male,34,102,46
6501,Female,65,77,87
6502,Male,66,55,87
6503,Male,37,122,55
6504,Female,26,37,82
6505,Male,22,86,11
6506,Male,40,130,26
6507,Female,50,12,72
6508,Male,55,46,92
6509,Male,31,101,82
6510,Male,34,92,13
6511,Female,36,26,36
6512,Female,50,130,64
6513,Female,18,96,51
6514,Male,30,49,76
6515,Male,63,82,22
6516,Male,44,38,60
6517,Male,23,51,2
6518,Female,23,38,56
6519,Male,50,75,40
6520,Male,47,133,28
6521,Male,63,129,77
6522,Female,52,118,97
6523,Male,40,101,3
6524,Male,27,121,63
6525,Male,68,61,98
6526,Male,36,69,23
6527,Male,68,103,55
6528,Female,45,107,32
6529,Male,40,23,84
6530,Male,21,60,28
6531,Male,37,33,8
6532,Male,36,116,3
6533,Male,59,82,94
6534,Male,44,93,89
6535,Male,51,70,53
6536,Male,21,115,94
6537,Male,55,103,29
6538,Male,24,72,94
6539,Female,65,104,98
6540,Female,24,44,89
6541,Female,67,76,81
6542,Female,69,65,59
6543,Male,43,49,24
6544,Female,43,143,38
6545,Female,36,138,28
6546,Male,26,33,97
6547,Female,37,111,62
6548,Female,59,124,51
6549,Male,62,144,7
6550,Male,67,84,23
6551,Male,33,20,46
6552,Female,34,45,90
6553,Female,39,72,78
6554,Male,30,89,28
6555,Male,29,97,24
6556,Female,27,39,7
6557,Male,18,112,79
6558,Female,49,121,49
6559,Male,47,93,3
6560,Male,25,114,2
6561,Female,38,30,7
6562,Male,39,46,80
6563,Male,35,36,21
6564,Male,19,111,9
6565,Female,65,47,12
6566,Male,61,69,93
6567,Male,26,79,24
6568,Male,20,41,33
6569,Male,43,89,78
6570,Male,38,140,43
6571,Male,47,111,82
6572,Female,45,111,5
6573,Female,53,39,79
6574,Male,43,31,71
6575,Female,51,28,89
6576,Female,25,40,14
6577,Male,27,29,36
6578,Female,65,139,35
6579,Female,60,49,50
6580,Female,67,100,88
6581,Female,31,81,79
6582,Female,57,118,11
6583,Female,32,36,24
6584,Female,34,88,75
6585,Female,35,149,44
6586,Male,49,87,51
6587,Male,55,26,17
6588,Female,40,93,70
6589,Female,63,147,85
6590,Male,40,97,8
6591,Female,52,83,79
6592,Female,56,136,96
6593,Male,32,111,74
6594,Male,41,105,28
6595,Male,45,60,79
6596,Female,33,110,12
6597,Female,33,80,43
6598,Male,57,80,82
6599,Male,56,19,37
6600,Female,23,106,88
6601,Male,19,143,63
6602,Female,30,15,93
6603,Female,61,86,63
6604,Male,64,86,10
6605,Male,26,11,78
6606,Female,51,60,80
6607,Male,34,130,37
6608,Male,44,137,11
6609,Male,46,11,90
6610,Male,54,60,19
6611,Female,60,79,52
6612,Female,39,29,18
6613,Female,68,32,94
6614,Female,41,63,32
6615,Male,24,143,23
6616,Male,51,145,12
6617,Female,65,66,58
6618,Female,29,124,77
6619,Male,40,132,21
6620,Female,32,45,21
6621,Female,50,80,93
6622,Male,30,78,93
6623,Female,40,67,91
6624,Male,55,72,29
6625,Male,49,25,79
6626,Female,62,143,47
6627,Male,67,87,12
6628,Female,52,131,58
6629,Male,18,11,41
6630,Female,64,123,19
6631,Female,62,123,12
6632,Female,22,133,23
6633,Male,30,95,5
6634,Male,22,138,26
6635,Female,49,30,63
6636,Male,68,10,52
6637,Female,38,141,10
6638,Female,41,67,86
6639,Male,35,10,39
6640,Female,38,16,23
6641,Male,27,60,11
6642,Female,41,12,92
6643,Male,57,40,95
6644,Female,64,109,72
6645,Female,38,71,48
6646,Male,42,117,92
6647,Female,69,64,16
6648,Female,40,53,46
6649,Male,39,90,47
6650,Female,21,39,95
6651,Male,51,75,48
6652,Female,23,145,80
6653,Male,45,23,69
6654,Female,48,110,99
6655,Female,52,115,25
6656,Female,56,112,77
6657,Male,59,71,93
6658,Male,40,84,91
6659,Male,23,88,81
6660,Male,33,116,37
6661,Female,19,105,63
6662,Female,41,49,29
6663,Male,34,116,58
6664,Male,62,26,98
6665,Male,18,24,94
6666,Female,23,25,31
6667,Male,22,22,86
6668,Male,62,45,89
6669,Female,67,52,68
6670,Female,46,123,99
6671,Male,29,83,41
6672,Female,56,90,50
6673,Male,64,103,44
6674,Female,20,39,9
6675,Male,65,39,59
6676,Male,18,19,90
6677,Male,44,108,91
6678,Male,65,103,27
6679,Female,41,48,82
6680,Female,61,46,94
6681,Female,36,140,59
6682,Female,25,98,95
6683,Male,61,23,3
6684,Male,64,48,93
6685,Female,19,139,7
6686,Female,47,52,82
6687,Female,47,140,16
6688,Female,66,17,49
6689,Female,56,105,32
6690,Male,62,74,89
6691,Male,49,88,44
6692,Male,18,141,96
6693,Female,55,77,19
6694,Female,30,101,3
6695,Female,28,19,60
6696,Female,27,84,35
6697,Male,65,70,29
6698,Male,43,56,75
6699,Female,37,12,70
6700,Male,34,112,83
6701,Male,34,26,45
6702,Female,21,31,27
6703,Female,22,125,69
6704,Female,40,100,90
6705,Female,63,113,35
6706,Female,69,12,19
6707,Female,27,61,17
6708,Male,63,120,35
6709,Male,45,51,77
6710,Female,50,139,78
6711,Male,60,48,30
6712,Female,43,55,48
6713,Female,67,57,57
6714,Female,65,36,17
6715,Female,46,24,15
6716,Male,44,16,82
6717,Female,35,118,14
6718,Male,57,51,14
6719,Female,27,18,45
6720,Female,59,114,97
6721,Female,22,143,38
6722,Male,27,85,63
6723,Female,67,39,75
6724,Female,38,93,11
6725,Female,41,135,48
6726,Male,55,93,26
6727,Male,20,63,67
6728,Male,57,119,25
6729,Female,48,36,81
6730,Male,58,93,61
6731,Female,54,16,86
6732,Male,19,113,93
6733,Male,19,81,26
6734,Female,56,11,34
6735,Male,66,147,90
6736,Female,59,59,9
6737,Female,61,27,40
6738,Male,51,25,75
6739,Female,59,61,7
6740,Female,37,93,30
6741,Male,50,105,66
6742,Male,21,51,30
6743,Female,62,122,68
6744,Male,61,133,58
6745,Female,28,24,55
6746,Female,59,99,14
6747,Male,64,51,77
6748,Male,22,54,89
6749,Male,42,103,77
6750,Male,66,116,77
6751,Female,54,31,37
6752,Female,51,137,44
6753,Male,26,47,6
6754,Male,23,106,26
6755,Female,35,110,14
6756,Female,31,16,8
6757,Female,36,53,24
6758,Female,31,85,86
6759,Male,57,16,39
6760,Female,34,69,49
6761,Female,52,10,85
6762,Male,46,71,63
6763,Female,59,96,26
6764,Female,34,98,10
6765,Male,60,27,77
6766,Male,25,117,58
6767,Male,18,144,14
6768,Female,62,124,73
6769,Female,53,63,71
6770,Male,24,76,39
6771,Male,63,102,31
6772,Female,22,147,50
6773,Male,41,68,16
6774,Male,45,78,72
6775,Male,60,107,51
6776,Female,34,17,15
6777,Female,54,64,89
6778,Female,37,143,38
6779,Female,20,138,79
6780,Female,54,65,89
6781,Female,43,113,71
6782,Male,32,123,90
6783,Female,68,97,72
6784,Female,65,147,82
6785,Male,25,117,21
6786,Female,30,32,16
6787,Female,65,110,67
6788,Male,20,65,65
6789,Male,18,117,13
6790,Male,26,104,64
6791,Female,48,15,61
6792,Male,58,39,32
6793,Female,43,138,12
6794,Female,34,60,95
6795,Female,51,115,41
6796,Female,26,98,66
6797,Male,68,136,8
6798,Male,30,55,59
6799,Female,22,130,25
6800,Male,58,108,5
6801,Female,30,78,45
6802,Female,18,72,2
6803,Female,42,59,42
6804,Male,64,21,38
6805,Female,21,78,3
6806,Female,53,82,46
6807,Male,69,53,22
6808,Male,27,61,33
6809,Male,45,18,32
6810,Male,23,127,17
6811,Female,44,19,82
6812,Male,29,55,56
6813,Female,69,112,3
6814,Male,65,46,70
6815,Male,20,61,49
6816,Male,63,108,55
6817,Male,50,90,77
6818,Male,27,22,31
6819,Male,48,143,81
6820,Female,32,110,21
6821,Male,24,137,16
6822,Male,53,57,17
6823,Male,31,20,96
6824,Male,65,90,1
6825,Female,31,14,72
6826,Male,20,15,65
6827,Male,66,126,66
6828,Male,63,51,37
6829,Male,67,90,24
6830,Female,20,12,91
6831,Male,39,69,84
6832,Female,36,102,62
6833,Male,52,58,21
6834,Female,29,43,37
6835,Female,22,46,35
6836,Male,27,51,38
6837,Male,58,10,53
6838,Female,50,141,15
6839,Female,30,112,42
6840,Male,52,119,94
6841,Female,68,43,4
6842,Female,49,10,39
6843,Female,28,62,79
6844,Male,65,31,23
6845,Female,55,25,15
6846,Female,41,128,90
6847,Female,52,95,12
6848,Male,36,51,82
6849,Male,23,80,70
6850,Female,57,126,82
6851,Male,62,29,54
6852,Female,61,117,88
6853,Male,59,139,38
6854,Male,52,16,28
6855,Female,21,18,79
6856,Male,50,36,19
6857,Male,30,139,69
6858,Male,53,94,64
6859,Female,60,69,4
6860,Male,36,121,81
6861,Male,60,95,10
6862,Female,29,139,12
6863,Male,28,92,69
6864,Male,23,113,7
6865,Male,29,97,44
6866,Male,44,29,23
6867,Male,58,135,2
6868,Female,42,107,94
6869,Female,59,60,37
6870,Male,20,97,69
6871,Male,20,72,20
6872,Male,37,98,90
6873,Female,45,140,44
6874,Female,40,98,70
6875,Male,65,101,93
6876,Male,20,85,74
6877,Female,59,35,51
6878,Male,41,117,80
6879,Female,60,17,98
6880,Female,57,142,31
6881,Male,23,148,41
6882,Female,37,51,58
6883,Male,28,128,5
6884,Male,49,117,33
6885,Male,44,129,43
6886,Male,38,55,19
6887,Male,61,101,32
6888,Male,65,83,87
6889,Female,67,105,3
6890,Female,30,27,1
6891,Female,39,149,41
6892,Female,52,124,92
6893,Male,64,81,48
6894,Female,39,55,39
6895,Female,45,47,5
6896,Female,38,139,77
6897,Male,63,18,11
6898,Female,35,117,22
6899,Male,48,142,87
6900,Female,63,107,64
6901,Male,54,28,12
6902,Male,38,80,53
6903,Female,31,48,55
6904,Male,42,51,53
6905,Male,44,99,21
6906,Female,57,116,19
6907,Female,40,145,69
6908,Female,48,105,88
6909,Male,64,41,94
6910,Male,46,135,72
6911,Male,64,33,66
6912,Female,47,33,59
6913,Male,68,129,49
6914,Male,43,27,98
6915,Male,37,149,59
6916,Male,55,50,23
6917,Male,36,96,3
6918,Male,44,91,56
6919,Male,42,42,58
6920,Female,57,33,88
6921,Female,55,70,62
6922,Female,69,64,18
6923,Male,40,93,61
6924,Male,46,128,37
6925,Female,32,81,54
6926,Male,20,83,95
6927,Female,27,138,78
6928,Male,32,94,65
6929,Male,33,105,14
6930,Female,34,62,5
6931,Female,36,119,95
6932,Female,28,69,95
6933,Female,65,60,94
6934,Female,22,130,62
6935,Male,22,82,1
6936,Male,31,16,63
6937,Male,67,84,67
6938,Female,43,28,20
6939,Female,25,79,43
6940,Female,22,65,85
6941,Female,24,147,94
6942,Female,33,89,42
6943,Female,31,118,94
6944,Male,54,44,69
6945,Male,58,81,74
6946,Male,21,101,88
6947,Male,53,12,39
6948,Male,65,75,62
6949,Female,34,61,48
6950,Female,64,102,6
6951,Female,53,56,74
6952,Female,23,12,42
6953,Female,33,93,58
6954,Female,46,43,43
6955,Male,53,59,10
6956,Female,55,42,89
6957,Female,54,82,78
6958,Female,65,12,39
6959,Female,65,11,13
6960,Male,27,141,75
6961,Male,58,25,39
6962,Female,53,42,11
6963,Male,46,18,16
6964,Male,31,66,33
6965,Female,21,49,60
6966,Female,61,61,96
6967,Female,59,25,59
6968,Female,53,145,74
6969,Female,67,96,51
6970,Male,62,69,15
6971,Female,30,12,80
6972,Female,63,24,43
6973,Female,35,111,27
6974,Male,50,32,56
6975,Female,38,140,60
6976,Female,33,26,96
6977,Female,32,123,70
6978,Male,22,67,47
6979,Female,23,119,8
6980,Female,55,144,63
6981,Female,20,87,89
6982,Male,65,53,7
6983,Female,29,21,81
6984,Female,53,17,94
6985,Female,50,89,2
6986,Male,53,50,17
6987,Female,50,55,4
6988,Female,48,38,26
6989,Female,38,25,78
6990,Male,44,142,72
6991,Male,44,14,69
6992,Female,25,39,5
6993,Male,54,126,5
6994,Male,49,14,91
6995,Male,43,58,69
6996,Female,19,98,3
6997,Female,29,59,38
6998,Male,39,23,94
6999,Male,34,117,1
7000,Male,24,55,8
7001,Female,60,91,13
7002,Female,21,135,84
7003,Male,54,93,70
7004,Male,55,43,50
7005,Male,49,80,8
7006,Male,28,69,30
7007,Female,18,83,40
7008,Male,42,90,79
7009,Female,59,148,74
7010,Male,69,107,33
7011,Male,41,100,73
7012,Male,60,104,52
7013,Male,34,141,33
7014,Male,25,69,73
7015,Female,62,122,78
7016,Male,44,90,96
7017,Male,69,93,37
7018,Male,35,34,70
7019,Female,44,42,69
7020,Female,39,28,4
7021,Female,33,66,60
7022,Female,19,24,80
7023,Male,22,50,74
7024,Male,35,69,31
7025,Male,20,118,95
7026,Female,44,105,14
7027,Male,34,31,77
7028,Male,33,35,60
7029,Female,23,142,68
7030,Female,68,134,26
7031,Female,24,106,24
7032,Male,67,142,56
7033,Male,31,80,9
7034,Female,55,27,35
7035,Male,57,104,79
7036,Female,32,143,24
7037,Female,64,75,31
7038,Male,64,136,83
7039,Female,65,51,66
7040,Female,50,126,66
7041,Female,60,20,41
7042,Male,44,35,36
7043,Female,46,65,34
7044,Female,54,127,39
7045,Female,22,66,83
7046,Female,46,14,23
7047,Female,49,23,80
7048,Female,23,33,44
7049,Female,19,77,70
7050,Male,23,57,58
7051,Male,63,69,59
7052,Female,60,12,26
7053,Male,21,128,22
7054,Male,46,146,88
7055,Female,42,109,40
7056,Male,26,92,85
7057,Female,20,33,94
7058,Female,43,141,11
7059,Female,65,146,9
7060,Female,60,10,12
7061,Female,44,125,26
7062,Male,53,149,38
7063,Female,49,19,3
7064,Male,18,138,97
7065,Female,33,88,15
7066,Female,68,108,47
7067,Female,65,142,5
7068,Male,28,54,54
7069,Female,43,127,24
7070,Female,57,61,11
7071,Female,18,121,33
7072,Female,43,144,87
7073,Male,45,121,74
7074,Female,26,22,57
7075,Male,61,26,52
7076,Female,39,53,64
7077,Male,25,82,43
7078,Male,66,14,92
7079,Female,59,42,81
7080,Female,44,141,44
7081,Male,56,77,90
7082,Female,36,25,89
7083,Female,42,45,36
7084,Female,55,111,12
7085,Male,38,34,56
7086,Female,41,81,3
7087,Female,41,90,50
7088,Female,36,70,29
7089,Male,67,27,88
7090,Female,64,67,83
7091,Male,19,85,77
7092,Female,31,130,16
7093,Male,49,66,40
7094,Female,59,106,27
7095,Female,49,72,70
7096,Male,45,21,42
7097,Male,65,20,57
7098,Male,56,36,10
7099,Female,57,113,38
7100,Female,59,76,8
7101,Female,64,98,18
7102,Female,57,54,96
7103,Male,30,90,17
7104,Female,29,76,58
7105,Female,25,111,66
7106,Female,32,100,44
7107,Female,43,51,84
7108,Female,29,29,74
7109,Female,60,57,9
7110,Female,68,27,48
7111,Male,63,137,39
7112,Female,44,86,89
7113,Female,35,15,89
7114,Female,62,48,88
7115,Female,53,20,6
7116,Male,66,121,30
7117,Male,68,117,74
7118,Male,44,103,95
7119,Male,26,64,18
7120,Male,56,93,43
7121,Male,18,67,33
7122,Female,24,46,53
7123,Male,43,25,56
7124,Male,24,79,19
7125,Female,69,102,87
7126,Male,24,27,69
7127,Female,25,139,26
7128,Female,33,147,29
7129,Male,20,55,24
7130,Female,62,28,6
7131,Male,27,47,54
7132,Male,67,46,39
7133,Female,24,121,4
7134,Female,38,54,58
7135,Male,54,126,48
7136,Female,48,139,60
7137,Female,40,53,26
7138,Male,44,106,79
7139,Male,39,92,77
7140,Female,56,133,40
7141,Male,44,133,86
7142,Male,66,36,77
7143,Male,21,57,56
7144,Male,41,103,39
7145,Male,40,16,81
7146,Male,65,94,39
7147,Male,36,121,48
7148,Female,59,98,25
7149,Male,20,137,34
7150,Female,44,27,21
7151,Female,20,42,25
7152,Female,45,105,89
7153,Male,34,131,22
7154,Male,48,34,23
7155,Female,27,13,25
7156,Male,66,117,78
7157,Female,39,91,78
7158,Male,47,19,26
7159,Male,66,44,30
7160,Female,38,108,90
7161,Female,53,113,38
7162,Female,40,32,86
7163,Male,55,74,34
7164,Female,29,91,89
7165,Male,42,26,77
7166,Male,37,137,93
7167,Male,66,40,73
7168,Female,66,74,15
7169,Female,59,89,95
7170,Female,24,101,44
7171,Male,46,39,91
7172,Male,65,132,95
7173,Female,46,140,10
7174,Male,30,79,37
7175,Male,20,38,7
7176,Female,19,12,32
7177,Female,33,84,11
7178,Female,47,54,48
7179,Male,55,78,92
7180,Male,23,120,68
7181,Male,62,93,48
7182,Male,24,61,45
